"nr","framing","shape","color","fix_cross_time","outcome","correct_response","given_response","accuracy","feedback","rt","trial_nr","order_per_8","age","gender","colorblind","times_instructions_read","first_framing","was_first_exp"
94,"incongruent","stars","pink",1.221,"punishment","Go","Go",1,"-1",0.47090119999848,135,4,18,"Female","0",1,"congruent",1
94,"incongruent","circles","blue",1.136,"reward","NoGo","NoGo",1,"10",NA,136,5,18,"Female","0",1,"congruent",1
94,"incongruent","circles","pink",0.915,"punishment","NoGo","NoGo",1,"-1",NA,137,3,18,"Female","0",1,"congruent",1
94,"incongruent","circles","pink",1.045,"punishment","NoGo","NoGo",1,"-1",NA,138,7,18,"Female","0",1,"congruent",1
94,"incongruent","stars","blue",1.012,"reward","Go","Go",1,"10",0.399092499999824,139,2,18,"Female","0",1,"congruent",1
94,"incongruent","stars","blue",0.852,"reward","Go","Go",1,"10",0.385999899999661,140,6,18,"Female","0",1,"congruent",1
94,"incongruent","circles","blue",0.968,"reward","NoGo","NoGo",1,"10",NA,141,1,18,"Female","0",1,"congruent",1
94,"incongruent","stars","pink",1.201,"punishment","Go","Go",1,"-1",0.314696899999035,142,8,18,"Female","0",1,"congruent",1
94,"incongruent","stars","pink",1.136,"punishment","Go","Go",1,"-1",0.336419399998704,143,4,18,"Female","0",1,"congruent",1
94,"incongruent","circles","blue",1.183,"reward","NoGo","NoGo",1,"10",NA,144,1,18,"Female","0",1,"congruent",1
94,"incongruent","stars","blue",1.012,"reward","Go","Go",1,"10",0.400179700000081,145,2,18,"Female","0",1,"congruent",1
94,"incongruent","circles","pink",0.925,"punishment","NoGo","NoGo",1,"-1",NA,146,7,18,"Female","0",1,"congruent",1
94,"incongruent","circles","pink",0.756,"punishment","NoGo","NoGo",1,"-1",NA,147,3,18,"Female","0",1,"congruent",1
94,"incongruent","circles","blue",0.847,"reward","NoGo","NoGo",1,"10",NA,148,5,18,"Female","0",1,"congruent",1
94,"incongruent","stars","pink",0.844,"punishment","Go","Go",1,"-1",0.468855400000393,149,8,18,"Female","0",1,"congruent",1
94,"incongruent","stars","pink",1.233,"punishment","Go","Go",1,"-1",0.385879900000873,150,4,18,"Female","0",1,"congruent",1
94,"incongruent","stars","blue",0.993,"reward","Go","Go",1,"10",0.327702999999019,151,6,18,"Female","0",1,"congruent",1
94,"incongruent","circles","pink",0.917,"punishment","NoGo","NoGo",1,"-1",NA,152,7,18,"Female","0",1,"congruent",1
94,"incongruent","circles","pink",0.928,"punishment","NoGo","NoGo",1,"-1",NA,153,3,18,"Female","0",1,"congruent",1
94,"incongruent","stars","pink",1.181,"punishment","Go","Go",1,"-1",0.305464699998993,154,8,18,"Female","0",1,"congruent",1
94,"incongruent","circles","blue",1.137,"reward","NoGo","NoGo",1,"10",NA,155,5,18,"Female","0",1,"congruent",1
94,"incongruent","stars","blue",0.84,"reward","Go","Go",1,"10",0.450403700000606,156,6,18,"Female","0",1,"congruent",1
94,"incongruent","stars","pink",0.909,"punishment","Go","Go",1,"-1",0.442000600000028,157,4,18,"Female","0",1,"congruent",1
94,"incongruent","stars","blue",0.771,"reward","Go","Go",1,"10",0.505164800000784,158,2,18,"Female","0",1,"congruent",1
94,"incongruent","circles","blue",0.823,"reward","NoGo","NoGo",1,"10",NA,159,1,18,"Female","0",1,"congruent",1
95,"incongruent","stars","pink",1.25,"reward","Go","Go",1,"10",0.627635300001202,0,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.041,"reward","NoGo","NoGo",1,"10",NA,1,1,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.858,"punishment","NoGo","Go",0,"-10",0.924458199999208,2,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.201,"punishment","NoGo","NoGo",1,"-1",NA,3,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.815,"reward","NoGo","NoGo",1,"10",NA,4,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.072,"punishment","Go","Go",1,"-1",0.396755600000688,5,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.884,"punishment","Go","Go",1,"-1",0.661470299999564,6,8,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.905,"reward","Go","Go",1,"10",0.524431499999992,7,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.024,"punishment","NoGo","NoGo",1,"-1",NA,8,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.095,"reward","NoGo","NoGo",1,"10",NA,9,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.226,"reward","Go","Go",1,"10",0.410188400001061,10,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.157,"reward","NoGo","NoGo",1,"10",NA,11,5,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.915,"punishment","NoGo","NoGo",1,"-1",NA,12,7,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.867,"punishment","Go","Go",1,"-1",0.471724499999254,13,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.239,"punishment","Go","Go",1,"-1",0.424481699999887,14,8,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.9,"reward","Go","Go",1,"10",0.440835699999298,15,2,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.026,"punishment","Go","Go",1,"-1",0.589095200000884,16,4,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.906,"punishment","NoGo","NoGo",1,"-1",NA,17,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.098,"punishment","NoGo","NoGo",1,"-1",NA,18,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.997,"reward","NoGo","NoGo",1,"10",NA,19,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.077,"reward","Go","Go",1,"10",0.461947200001305,20,6,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.849,"reward","Go","Go",1,"10",0.459555599998566,21,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.966,"reward","NoGo","NoGo",1,"10",NA,22,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.763,"punishment","Go","Go",1,"-1",0.532942599998933,23,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.137,"punishment","NoGo","NoGo",1,"-1",NA,24,3,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.974,"punishment","Go","Go",1,"-1",0.587419299999965,25,4,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.986,"reward","NoGo","NoGo",1,"10",NA,26,1,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.917,"punishment","NoGo","NoGo",1,"-1",NA,27,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.121,"reward","NoGo","NoGo",1,"10",NA,28,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.226,"reward","Go","Go",1,"10",0.547930199998518,29,2,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.032,"punishment","Go","Go",1,"-1",0.40287410000019,30,8,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.851,"reward","Go","Go",1,"10",0.390514599999733,31,6,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.085,"punishment","Go","Go",1,"-1",0.372766000000411,32,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.131,"punishment","NoGo","NoGo",1,"-1",NA,33,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.921,"punishment","NoGo","NoGo",1,"-1",NA,34,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.21,"reward","NoGo","NoGo",1,"10",NA,35,1,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.791,"reward","NoGo","NoGo",1,"10",NA,36,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.773,"reward","Go","Go",1,"10",0.66364539999995,37,2,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.211,"reward","Go","Go",1,"10",0.46595200000047,38,6,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.115,"punishment","Go","Go",1,"-1",0.461918299999525,39,4,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.828,"reward","NoGo","NoGo",1,"10",NA,40,1,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.864,"punishment","NoGo","NoGo",1,"-1",NA,41,3,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.039,"punishment","Go","Go",1,"-1",0.384222899998349,42,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.11,"reward","Go","Go",1,"10",0.623099899999943,43,6,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.039,"reward","Go","Go",1,"10",0.444544900001347,44,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.04,"reward","NoGo","NoGo",1,"10",NA,45,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.918,"punishment","Go","Go",1,"-1",0.533293000000413,46,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.179,"punishment","NoGo","NoGo",1,"-1",NA,47,7,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.033,"reward","Go","Go",1,"10",0.396207300000242,48,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.204,"reward","NoGo","NoGo",1,"10",NA,49,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.112,"punishment","Go","Go",1,"-1",0.319550300000628,50,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.782,"punishment","NoGo","NoGo",1,"-1",NA,51,3,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.183,"punishment","Go","Go",1,"-1",0.324106900001425,52,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.153,"reward","Go","Go",1,"10",0.553796300000613,53,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.177,"reward","NoGo","NoGo",1,"10",NA,54,5,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.128,"punishment","NoGo","NoGo",1,"-1",NA,55,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.951,"punishment","NoGo","NoGo",1,"-1",NA,56,3,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.891,"punishment","Go","Go",1,"-1",0.424892700000782,57,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.201,"reward","Go","Go",1,"10",0.508086199999525,58,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.171,"reward","NoGo","NoGo",1,"10",NA,59,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.949,"reward","Go","Go",1,"10",0.378809700001511,60,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.958,"punishment","NoGo","NoGo",1,"-1",NA,61,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.918,"reward","NoGo","NoGo",1,"10",NA,62,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.993,"punishment","Go","Go",1,"-1",0.417727100000775,63,8,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.144,"punishment","Go","Go",1,"-1",0.492667500000607,64,4,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.9,"reward","NoGo","NoGo",1,"10",NA,65,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.184,"punishment","Go","Go",1,"-1",0.546500899999955,66,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.934,"punishment","NoGo","NoGo",1,"-1",NA,67,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.938,"reward","NoGo","NoGo",1,"10",NA,68,5,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.169,"punishment","NoGo","NoGo",1,"-1",NA,69,7,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.938,"reward","Go","Go",1,"10",0.450827900000149,70,2,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.091,"reward","Go","Go",1,"10",0.444937899999786,71,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.831,"punishment","NoGo","NoGo",1,"-1",NA,72,7,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.982,"reward","Go","Go",1,"10",0.359555999999429,73,6,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.943,"punishment","Go","Go",1,"-1",0.637648500000068,74,4,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.243,"punishment","NoGo","NoGo",1,"-1",NA,75,3,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.238,"punishment","Go","Go",1,"-1",0.458431099999871,76,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.25,"reward","NoGo","NoGo",1,"10",NA,77,5,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.037,"reward","NoGo","NoGo",1,"10",NA,78,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.101,"reward","Go","Go",1,"10",0.516648100001476,79,2,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",0.771,"reward","Go","Go",1,"10",0.596549200001391,80,6,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.145,"punishment","Go","Go",1,"-1",0.450037399999928,81,8,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.086,"punishment","NoGo","NoGo",1,"-1",NA,82,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",1.238,"punishment","NoGo","NoGo",1,"-1",NA,83,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.185,"reward","NoGo","NoGo",1,"10",NA,84,1,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.018,"reward","NoGo","NoGo",1,"10",NA,85,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.839,"punishment","Go","Go",1,"-1",0.737738400001035,86,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.079,"reward","Go","Go",1,"10",0.562815400000545,87,2,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.169,"punishment","Go","Go",1,"-1",0.357746300000144,88,8,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.055,"reward","Go","Go",1,"10",0.435844199999337,89,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.753,"punishment","NoGo","NoGo",1,"-1",NA,90,3,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",0.802,"punishment","Go","Go",1,"-1",0.379431599998497,91,4,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.02,"reward","Go","Go",1,"10",0.376389099999869,92,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",0.913,"reward","NoGo","NoGo",1,"10",NA,93,1,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.195,"reward","NoGo","NoGo",1,"10",NA,94,5,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.807,"punishment","NoGo","NoGo",1,"-1",NA,95,7,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.021,"reward","Go","Go",1,"10",0.486004399999729,96,2,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.803,"punishment","NoGo","NoGo",1,"-1",NA,97,7,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.235,"reward","NoGo","NoGo",1,"10",NA,98,5,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","pink",1.225,"reward","Go","Go",1,"10",0.647441999999501,99,6,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","yellow",0.783,"punishment","NoGo","NoGo",1,"-1",NA,100,3,18,"Female","0",1,"incongruent",0
95,"incongruent","squares","pink",1.18,"reward","NoGo","NoGo",1,"10",NA,101,1,18,"Female","0",1,"incongruent",0
95,"incongruent","stars","yellow",1.231,"punishment","Go","Go",1,"-1",0.39128030000029,102,4,18,"Female","0",1,"incongruent",0
